session_id,avg_resolution,rebuffering_ratio,startup_latency,bitrate_switches_per_second
train_07580,315.27883447801366,0.0037032119449104976,0.0,0.00484612346468751
train_00842,271.9871718897061,0.0,1.324,0.002184989992745833
train_04728,291.6845040048902,0.07113251889809519,0.0,0.004087455191272466
train_00355,1080.0,0.0,0.0,0.0
train_00532,1079.9999999999998,0.0,1.153,0.0
train_02156,418.46815246823576,0.0,1.909,0.011168005896707113
train_02140,601.2931588187436,0.0,0.0,0.0035683190362683945
train_05592,458.81119505971816,0.0,4.583,0.01040149781568546
train_03600,720.0000000000001,0.0,0.0,0.0
train_00067,531.260057992415,0.0,5.127,0.006510473181190809
train_03631,144.00000000000003,0.0,0.0,0.0
train_07398,503.3461363818479,0.0,0.0,0.005342023024119234
train_06212,346.7895461106836,0.0,1.706,0.005630234358505173
train_03037,719.9999999999999,0.0,0.0,0.0
train_02907,358.96676934420367,0.0,0.0,0.008883420649955473
train_01738,440.3192314620234,0.003875712999099369,0.0,0.00602756405040249
train_04546,719.9999999999999,0.0,0.0,0.0
train_04926,720.0000000000001,0.11789325891223534,0.0,0.0
train_04202,533.7728224250588,0.025931356073497534,0.0,0.005433830211824286
train_05567,480.0,0.0,0.0,0.0
train_06163,338.32052326008676,0.0,0.0,0.005879326817079444
train_03863,421.80974899963627,0.025463805020007276,5.593,0.010678341653541205
train_07412,1080.0,0.6608055182089203,0.0,0.0
train_02009,288.8407019479007,0.10792615378763747,0.0,0.005329666522765671
train_04188,719.9999999999999,0.0,1.626,0.01189272759707439
train_05180,720.0000000000001,0.0,0.0,0.0
train_01581,314.2967313585291,0.004950106073701579,1.5699999999999998,0.004973788136520537
train_05971,231.95709166981948,0.0,4.7379999999999995,0.003775579551461149
train_04739,305.6402057916671,0.048179774482188714,2.792,0.011261218989418207
train_01917,545.7359295244154,0.0,0.0,0.001365170939879237
train_00853,631.3689178907186,0.0,1.516,0.010781857153330947
train_02465,1080.0,0.0,0.0,0.0
train_06504,558.3281707777386,0.0,1.615,0.01814969871500133
train_01831,680.9110313693714,0.0,1.004,0.009303580482948862
train_04876,1080.0000000000002,0.0,0.0,0.0
train_00326,1080.0,0.0,0.0,0.0
train_03129,482.36812972302295,0.0,0.0,0.001782693257319293
train_07238,344.7399254096185,0.10269912884766709,2.629,0.007836929177671021
train_00220,360.0,0.0,0.0,0.0
train_00328,1080.0,0.0,0.0,0.0
train_04334,264.1817828942664,0.06093394077448748,0.0,0.0027194086917740603
train_02404,208.1485718071305,0.0,0.0,0.0036804351746550514
train_05593,291.0153138497784,0.0,2.157,0.043383320559355606
train_00988,605.2703073526822,0.0,0.0,0.010921785001931791
train_03428,586.4829857623914,0.0,2.783,0.007422789075881318
train_04952,360.00000000000006,0.0,2.518,0.0
train_02259,200.50943212116576,0.0,1.191,0.0052911172723232236
train_02963,551.509812627653,0.006275345588017642,5.321,0.036915353095352356
train_07320,578.4662623821703,0.0,0.0,0.004924960025741124
train_01002,720.0,0.0,1.116,0.006215581218999789
train_05230,448.8538452366757,0.0,0.0,0.0059616072493144144
train_00782,412.44511248342707,0.016558070942903937,1.3980000000000001,0.005779177623024244
train_04844,1080.0,0.0,3.615,0.0
train_03308,719.9999999999999,0.11737140828409805,0.0,0.0
train_03131,467.92611157897926,0.0,0.0,0.010085779555116263
train_02550,272.6542678667247,0.0,1.053,0.030699959066721245
train_05771,339.1612942286593,0.16930230909743335,0.0,0.0017776482069751358
train_01606,719.9999999999999,0.0738099624710078,0.0,0.0
train_07215,694.8762623437642,0.0,9.203,0.006218364072779733
train_02687,208.14725949259952,0.0,0.0,0.003680015308863685
train_04087,299.6372332677487,0.06980965943060885,4.574,0.005895623874918443
train_04478,720.0,0.0,2.488,0.0
train_05558,304.24533670565927,0.0,0.0,0.002634629571082306
train_04019,719.9999999999999,0.07251277968393582,0.0,0.0
train_04579,186.68361782595494,0.0,1.408,0.001845164837800785
train_03538,432.60830015359625,0.0,2.234,0.015079696194387338
train_04662,1079.9999999999998,0.0,1.142,0.0
train_04619,414.00599923499686,0.0,2.332,0.020451710103826515
train_06878,309.93065549142085,0.06990458870351335,0.0,0.005313308065601643
train_00123,720.0000000000001,0.0,0.0,0.0
train_05104,474.582510712038,0.0,0.0,0.004310679276840444
train_00845,761.8106677268828,0.0,0.0,0.010462658770846848
train_00361,360.00000000000006,0.0,1.049,0.002158288908553299
train_07534,276.56369675735374,0.0,0.0,0.004136555986216995
train_06049,354.9876739405958,0.0,1.49,0.006599179062124672
train_07763,471.3280181940211,0.0,0.0,0.02137455487489473
train_02462,1080.0,0.0,0.0,0.0
train_01519,328.8153311492387,0.0,7.06,0.007602019096271969
train_01532,843.1252576297204,0.1009851013127977,12.902,0.026680006670001664
train_05258,357.4029750994906,0.07208894919648011,0.0,0.010912979898291028
train_00333,537.9323548181238,0.0,1.329,0.006486444412252461
train_04632,349.1342408490655,0.0,0.0,0.0045240066412417495
train_03963,480.0,0.0,0.0,0.0
train_04222,1080.0,0.0,1.573,0.0
train_03818,307.76110929140737,0.0,0.0,0.00242627166963885
train_05029,360.0,0.0,0.0,0.0
train_06040,720.0,0.0,0.0,0.0
train_00494,458.7395846399197,0.0,0.0,0.003981977569520351
train_00439,380.96481524475456,0.14341274068408985,0.0,0.0017714885995851175
train_00856,1080.0,0.0,0.0,0.0
train_04901,539.4963654693055,0.01018022320086309,0.0,0.007147273136616552
train_01657,479.99999999999994,0.0,0.0,0.0
train_07262,413.7883940657136,0.0,1.189,0.013577363819040894
train_06925,360.0,0.0,0.0,0.0
train_02363,536.3473684909935,0.022832767453140473,0.0,0.002719856174005519
train_01775,359.99999999999994,0.0,0.0,0.0
train_02844,467.631441957314,0.028167823847157526,1.625,0.013992080482446937
train_03972,438.048667626209,0.0,1.425,0.010802635843145728
train_03572,528.3799268471105,0.0,2.4699999999999998,0.017814197915738843
train_04167,249.72021582075905,0.06376954732510288,1.6640000000000001,0.005220827971107938
train_01086,479.99999999999994,0.0,0.938,0.0
train_01886,391.78769123634794,0.0,2.022,0.008914340320987566
train_00958,1080.0,0.0,3.594,0.0
train_04158,747.0665714693703,0.0,0.0,0.01142367556761388
train_01471,1080.0,0.0,1.513,0.0
train_01690,296.0585920808393,0.07383661902499222,4.892,0.005586893891848908
train_01091,720.0,0.0,0.0,0.0
train_05941,480.0000000000001,0.0,0.0,0.0
train_03332,658.64872562039,0.013868578102750355,0.0,0.006489903332889857
train_03422,1080.0000000000002,0.0,0.0,0.0
train_03511,360.0,0.0,4.554,0.0
train_05793,286.7689447451304,0.0,1.264,0.004087630625346171
train_01544,1080.0,0.0,0.0,0.0
train_00021,666.9810390719988,0.23030060720245069,4.633,0.021583976056175895
train_05165,534.4818182296794,0.0,1.6400000000000001,0.01593176954164299
train_01925,479.9999999999999,0.0,0.0,0.0
train_01978,354.61805986417374,0.0,1.612,0.011229709318974278
train_02722,342.0692983479508,0.06231771267900154,5.205,0.004763757334201396
train_07190,474.45502772595324,0.0,0.0,0.0013648020286417353
train_05663,1080.0,0.0,0.0,0.0
train_02995,310.03838476717,0.06879245897238936,7.774,0.004655298427905722
train_04236,325.0145528292216,0.10991508992445008,0.0,0.005564040717649972
train_00380,588.9034398633814,0.0,1.8900000000000001,0.014773958435930266
train_04950,741.5442200557104,0.0,0.0,0.004352367688022284
train_05187,1080.0,0.0,0.0,0.0
train_00989,480.00000000000006,0.0,0.0,0.0
train_01932,306.1105045728111,0.0,1.603,0.01660485968893563
train_02981,356.82984737139617,0.0192575843225928,0.0,0.025617378829798133
train_00442,411.665500116655,0.0,2.196,0.0111781801922647
train_06919,1072.5548418972332,0.0,3.481,0.004146977164670243
train_07657,571.5292852728987,0.15244794845256293,11.748,0.023187330442646138
train_00446,479.99999999999994,0.0,1.444,0.0
train_07292,719.9999999999998,0.0,0.0,0.0
train_00301,442.41025456378503,0.0,0.0,0.006001032177534536
train_00054,719.9999999999998,0.0,0.0,0.0
train_01034,436.64416118037076,0.1420652337447407,1.225,0.0030347724224160434
train_05099,1080.0,0.0,0.0,0.0
train_06587,359.9999999999999,0.0,0.0,0.0
train_05181,472.849318492451,0.0,0.0,0.001983721580708704
train_00173,720.0,0.0,1.655,0.0
train_03121,326.64069726244185,0.08272433096345987,2.482,0.012957899783603075
train_07576,480.0,0.0,0.0,0.0
train_05131,143.99999999999997,0.0,0.0,0.0
train_03856,1080.0000000000002,0.0,0.0,0.0
train_07102,1079.9999999999998,0.0,0.0,0.0
train_03063,567.6716128049554,0.10644563478967274,0.0,0.005327007216319109
train_01745,1080.0,0.0,0.0,0.0
train_07745,719.9999999999998,0.10666740748972109,0.0,0.0
train_01990,720.0,0.0,0.0,0.0
train_06890,720.0,0.0,0.0,0.0
train_04884,720.0000000000001,0.0,0.0,0.0
train_04726,720.0000000000001,0.0,0.0,0.0
train_04411,558.2539539737662,0.0,1.483,0.01815453137103021
train_07339,480.0,0.0,0.0,0.0
train_00146,480.00000000000006,0.0,1.229,0.0
train_04969,480.0,0.0,0.0,0.0
train_05547,360.0,0.0,0.0,0.0
train_02260,1080.0,0.0,0.0,0.0
train_05972,359.99999999999994,0.0,0.0,0.0
train_02181,360.0,0.0,0.0,0.0
train_03808,562.5472836736432,0.004213642688779712,0.0,0.014259385349194523
train_02514,1080.0,0.0,0.0,0.0
train_06175,325.316772306804,0.0,1.152,0.01007016386674152
train_07323,794.8048243876573,0.0,5.125,0.012581939883491237
train_00663,1080.0,0.0,1.201,0.0
train_06500,417.5087672414011,0.0,3.768,0.012726564667493044
train_01268,480.0,0.0,0.0,0.0
train_01639,307.0713728681382,0.06487697645769053,0.0,0.027194029399767342
train_02124,720.0,0.0,0.0,0.0
train_06900,607.0881829635398,0.0,1.873,0.0048232364237952765
train_06743,537.9467596137825,0.04726401233310837,0.0,0.00706601423801869
train_02622,480.0,0.0,0.0,0.0
train_04790,359.63624393525214,0.012574601766111833,0.0,0.005797740040932044
train_05123,360.00000000000006,0.0,1.078,0.007137402128373315
train_04766,1080.0,0.0,0.0,0.0
train_01291,424.62637238407467,0.0,3.368,0.013604609241611056
train_07479,302.00611104101637,0.0,2.777,0.01671160230842933
train_03449,321.16443334513673,0.0,1.556,0.014542221261973961
train_03877,359.9999999999999,0.0,0.0,0.0
train_05495,325.39563909215855,0.10922575932048091,1.104,0.005577182630422415
train_06940,1080.0,0.0,1.319,0.0
train_06080,710.7240024528002,0.004978584189138159,0.0,0.000696348279984931
train_04559,1080.0,0.0,0.0,0.0
train_06653,474.4160997655096,0.0,0.0,0.0013641094615996366
train_06256,316.9078198114596,0.0,1.361,0.014540922309929372
train_01502,378.0522766341958,0.0,0.0,0.009795134756566414
train_03462,655.2363229248816,0.0,1.4969999999999999,0.019402322242391058
train_02103,719.9999999999999,0.0,0.0,0.0
train_07306,360.00000000000006,0.0,0.0,0.003759794264057871
train_00684,720.0,0.0,0.0,0.0
train_00377,399.4001058957745,0.0,0.0,0.002729272539697269
train_06753,543.3552870090634,0.0033444108761329304,0.0,0.0090938577053772
train_03703,360.00000000000006,0.0,0.0,0.0
train_05023,719.9999999999999,0.0,0.0,0.0
train_05501,438.47469440943524,0.0,0.0,0.007130595065984745
train_01969,185.55782013860457,0.0,0.0,0.001886803132847922
train_04724,479.99999999999994,0.0,0.0,0.0
train_03254,334.81411269089,0.12969932575452509,2.291,0.008958967926894821
train_00852,461.2171380473119,0.0,1.616,0.015622152211836384
train_02239,963.3990579158535,0.0,0.0,0.005723475981433044
train_02832,1080.0000000000002,0.0,0.0,0.0
train_06887,479.99999999999994,0.0,0.0,0.0
train_06350,482.68302148795647,0.0,0.0,0.0017802780794360078
train_01926,720.0,0.11779023454786841,0.0,0.0
train_03768,413.3568249736633,0.1075478898372498,1.375,0.0030237972846300387
train_05951,360.0,0.0,0.0,0.0
train_00919,519.5625548054096,0.0,5.248,0.014812510646492026
train_06162,360.0,0.0,0.0,0.0
train_05443,756.2970822998262,0.0,0.0,0.013517258159354955
train_02831,565.1963233561161,0.0,1.016,0.03193408804228073
train_04742,720.0,0.10254073073098596,0.0,0.0
train_01530,318.31954171621305,0.0,2.412,0.002273068232962217
train_05343,394.0949981777843,0.0,5.417,0.019869391864146345
train_03767,1080.0,0.0,0.0,0.0
train_04965,355.9259446097967,0.01822378045704485,3.57,0.026926235577635065
train_04997,1079.9999999999998,0.0,3.948,0.0
train_05724,480.0,0.0,0.0,0.0
train_04303,452.413226283282,0.0,2.99,0.018744259570506534
train_01940,783.7002158132235,0.0,0.0,0.005449828875373313
train_02393,440.0886583995368,0.0,0.928,0.004875931912486774
train_00925,360.00000000000006,0.0,0.0,0.0
train_07261,444.8319504537069,0.0,1.748,0.0054204067473223195
train_02810,720.0,0.0,2.051,0.0
train_07393,404.83976452521114,0.0,1.333,0.007704813196804044
train_03453,458.7988407638254,0.0,0.0,0.003969986899043233
train_02306,275.0513097576239,0.0,0.0,0.0043308510338824135
train_07353,515.2903419059438,0.0,5.041,0.014795854201652697
train_05702,480.0,0.0,1.153,0.0
train_05152,1080.0,0.0,0.0,0.0
train_05042,454.1091742776331,0.0,0.0,0.008306648225907605
train_01139,360.00000000000006,0.03073902259783208,2.167,0.012000840058804118
train_00937,360.0,0.0,0.0,0.0
train_00431,402.2900794731246,0.0,0.0,0.00513724140411082
train_00160,202.3834076745946,0.0,0.0,0.002683800046161361
train_04421,573.9283329861612,0.0,0.0,0.003560739992985342
train_00587,912.4752540282336,0.0,2.988,0.003669179443055253
train_02737,729.0894357764811,0.0,4.585,0.005471646838026487
train_00509,1079.9999999999998,0.0,0.0,0.0
train_07589,486.97323396662125,0.02186767432909975,0.0,0.02235656030905709
train_00101,729.4581652207866,0.0,0.0,0.0022439939501923104
train_01847,430.45298546349704,0.0,0.0,0.011978988853550872
train_02783,741.2774264959016,0.0,1.279,0.0043821593528427065
train_04792,336.0578029246273,0.0,3.393,0.01595608884350268
train_00360,720.0,0.09996236537614607,0.0,0.0
train_01333,359.99999999999994,0.0,0.0,0.0
train_04693,1080.0,0.0,0.0,0.0
train_05453,720.0000000000002,0.0,0.0,0.0
train_02250,289.68816366223564,0.0,1.8980000000000001,0.014497901428768186
train_00436,312.8138453783396,0.12396928227818953,0.0,0.0035519310072921148
train_06409,1080.0,0.0,2.038,0.006210717213623829
train_00896,183.64616324038266,0.011866476694484021,0.0,0.002574824396976126
train_02431,626.47397525691,0.0,0.0,0.006180364672417496
train_06312,463.8929598054946,0.0,1.064,0.005198383302792832
train_03166,655.5717795231999,0.0,8.191,0.012419120477887756
train_06420,360.0,0.0,2.68,0.0
train_02776,373.7921011058451,0.0,1.595,0.002644068692904642
train_04772,435.40975154191875,0.0,1.098,0.007315681406951849
train_03718,1080.0,0.0,3.279,0.0
train_04866,414.3495565765572,0.0,4.829,0.020701790704895976
train_00284,759.4710330294463,0.005662673683498799,1.431,0.017138743844334503
train_04675,480.0000000000001,0.0,0.0,0.0
train_02013,479.99999999999994,0.0,0.0,0.0
train_04975,464.3760327890184,0.0,1.85,0.013170025023047543
train_00497,480.0,0.0,1.017,0.0
train_00860,480.00000000000006,0.0,1.3639999999999999,0.00531584067362333
train_03707,317.1070492190315,0.0,1.502,0.014542130629882001
train_07723,720.0,0.0,0.0,0.0
train_04658,445.36217064400137,0.0,0.0,0.005230467473030402
train_00113,496.41978982708935,0.0,0.0,0.0017820324793239681
train_06354,1080.0,0.0,0.0,0.0
train_06527,445.121664219708,0.0,0.0,0.005397702737714828
train_04287,474.14641335183666,0.0,0.0,0.0013645487505509367
train_04832,322.17558042787323,0.1029596003710658,0.0,0.007107484714465687
train_07087,359.99999999999994,0.0,0.0,0.0
train_06012,360.0,0.0,0.0,0.0
train_00444,326.64069726244185,0.08272433096345987,2.482,0.012957899783603075
train_03118,1080.0000000000002,0.7583697818439602,6.45,0.03369272237196763
train_00812,285.02492153602446,0.2142386288727752,3.107,0.016914392033321356
train_04152,1079.9999999999995,0.0,0.0,0.0
train_05938,391.83739464672584,0.0,1.595,0.014039816920787353
train_07592,754.1514933966764,0.0,0.973,0.009681760531335019
train_00683,479.99999999999994,0.0,0.0,0.0
train_02642,720.0000000000001,0.0,0.0,0.0
train_07212,1080.0,0.0,0.0,0.0
train_05424,720.0,0.08522046119396466,0.0,0.0
train_04401,339.94744384005025,0.06557400423472041,5.192,0.012885900505385017
train_00862,479.9999999999999,0.0,0.0,0.0
train_05727,419.2660664389942,0.11297388664665908,1.062,0.003001020346917952
train_06164,1080.0,0.0,1.524,0.0
train_02044,428.1631872044693,0.0,1.188,0.003954608997921853
train_01883,480.0,0.0,0.0,0.0
train_00364,479.99999999999994,0.0,1.135,0.014654806043642013
train_01187,404.9258123082702,0.0,0.0,0.02086854900978735
train_03382,464.97636493262956,0.009711646186935709,0.0,0.00604989957166711
train_06186,359.99999999999994,0.0,0.0,0.0
train_03824,499.4810025684173,0.0,5.573,0.03848551789961438
train_02493,261.79783632567285,0.0,1.9769999999999999,0.006787483879725786
train_01973,496.7771777848905,0.0,0.0,0.020649850804827938
train_06090,359.99999999999994,0.0,0.0,0.0
train_05293,494.26676575258364,0.030572775067275335,0.944,0.007158144895168968
train_07331,539.3100924661871,0.013074747019830269,0.0,0.005347669841994182
train_05460,144.00000000000003,0.0,5.279,0.0
train_01160,1079.9999999999998,0.0,0.0,0.0
train_00639,380.4202517086549,0.0,4.995,0.011182805318542209
train_06778,200.49500673767372,0.0,1.138,0.005289983680400345
train_01284,344.8451303885045,0.0,3.948,0.0025847540864962107
train_02690,411.17954167356214,0.0,1.326,0.008735341005874517
train_06740,590.8435088944383,0.0,0.0,0.0027277277618584553
train_02648,479.99999999999994,0.0,0.0,0.0
train_00124,720.0,0.0,0.0,0.0
train_07435,360.0,0.03061019382627423,2.918,0.012057126666144193
train_05849,341.5157273918742,0.0,2.383,0.011065802796328367
train_07013,753.7596055976575,0.0,0.0,0.009647806812316391
train_05205,360.00000000000006,0.0,2.741,0.007245221776238571
train_03421,1079.9999999999998,0.0,2.2,0.006283262018309425
train_06036,720.0000000000001,0.0,1.694,0.0
train_00924,480.00000000000006,0.0,1.201,0.010814084263344579
train_01861,360.0,0.0,5.247,0.005643691199792311
train_05018,741.8723886929714,0.0,0.0,0.007107047774996553
train_03280,1080.0,0.0,0.0,0.0
train_01492,448.8317592939735,0.0,0.0,0.005950999470361047
train_07794,720.0,0.0,0.0,0.0
train_07621,444.9063937085437,0.0,2.67,0.01629345600495321
train_05643,390.1274392051038,0.02672878309684374,0.0,0.005342270358056767
train_01537,290.9841059789553,0.11582079910691186,0.0,0.005319922400065257
train_05396,551.5664433349716,0.03565546559053556,0.0,0.005364998748166958
train_02408,401.2559765564752,0.017621201994756055,4.602,0.027843131795464354
train_00056,312.6987534233405,0.0,0.0,0.0073951551873316064
train_06071,1080.0000000000002,0.0,0.0,0.0
train_03266,307.43326284838736,0.10483482179082676,0.0,0.00355483510897347
train_00768,538.7238420863747,0.010091027859934838,0.0,0.005357688193262529
train_05658,495.9279504116538,0.004636022081462693,0.0,0.006813362912412857
train_06156,275.156434024324,0.046190804555615896,1.318,0.008554557761443326
train_05792,479.99999999999994,0.0,3.524,0.0
train_01929,480.0000000000001,0.0,0.0,0.0
train_05186,1080.0,0.0,0.0,0.0
train_07553,257.0311683384026,0.0,1.194,0.00204492704722759
train_01934,480.0,0.0,2.371,0.010422420711434437
train_05507,623.1661905231011,0.0,1.621,0.03319083401927724
train_04141,1080.0000000000002,0.0,0.0,0.0
train_03815,360.0,0.0,0.0,0.0
train_00042,307.32892972485297,0.0,8.498,0.007595725125899144
train_04663,719.9999999999999,0.0,0.0,0.0
train_07791,360.0,0.0,0.0,0.0
train_04036,272.15528601018895,0.0,1.6560000000000001,0.0021859309114676123
train_05009,480.0,0.0,0.0,0.0
train_06234,279.30688810508065,0.0,1.722,0.004545495868144255
train_02362,720.0000000000001,0.0,0.0,0.0
train_00872,310.1001780069555,0.10619920308629852,0.0,0.003543724241554419
train_00971,335.8145143351348,0.0,0.0,0.014236370010374753
train_06082,291.6774786312888,0.0,5.917,0.045511779965714455
train_06910,578.3439316010955,0.05953510119564491,0.0,0.0035512120286653836
train_05899,1079.9999999999998,0.0,0.937,0.0
train_01337,304.12621785177686,0.0,0.0,0.007353067332037559
train_01063,720.0,0.0,0.0,0.0
train_02513,288.1050043318619,0.03394942035562523,1.393,0.006424959683377987
train_01177,143.99999999999997,0.0,3.362,0.0042745637807661725
train_02911,298.11369167938614,0.0,1.58,0.00827746047512623
train_04537,480.00000000000006,0.0,1.198,0.03823653118189118
train_02847,1080.0,0.0,3.383,0.0
train_06725,276.29991820412613,0.0,2.162,0.002283323971705049
train_00207,1080.0,0.0,3.436,0.0
train_03729,720.0,0.0,0.0,0.0
train_01403,364.47317491670157,0.08430487110082488,0.0,0.0048419115866944265
train_00020,556.6781500301439,0.0,0.0,0.028708408692906154
train_02942,584.0505406390474,0.0,4.878,0.020097046404080148
train_01267,573.8356120452821,0.0,0.0,0.0035632712255158723
train_06095,557.9709918621062,0.0,1.495,0.018180716320223018
train_00183,1072.5983743582046,0.0,5.14,0.006234530571020655
train_06404,719.9999999999999,0.0,0.0,0.0
train_04093,476.42552911093986,0.0,7.295,0.02040642171540091
train_01285,720.0,0.0,0.0,0.0
train_04077,340.02498812067404,0.15025602855025705,8.454,0.009940456664579172
train_00229,356.32739353669575,0.019757374408537202,0.0,0.02567591855598634
train_01452,1080.0,0.0,0.0,0.0
train_01325,1079.9999999999998,0.0,0.0,0.0
train_04885,480.0,0.0,0.0,0.0
train_05456,590.8781944669943,0.0,0.0,0.0027287102614513736
train_00703,349.62765335929885,0.0,0.0,0.00243427458617332
train_03780,728.7511102101719,0.0,0.982,0.0041882097706745745
train_02837,589.4238875161603,0.0,8.99,0.0328593373914615
train_06359,1080.0,0.0,3.069,0.0
train_05309,480.00000000000006,0.0,0.0,0.0
train_01590,616.6009488959693,0.0,1.741,0.014084011126368791
train_05124,720.0,0.0,0.0,0.0
train_05108,360.72040451812535,0.1436467007119318,1.642,0.014759406907992809
train_03762,359.99999999999994,0.0,5.642,0.005632660418168709
train_01922,609.8951593087066,0.0,0.0,0.01092090534305294
train_00631,755.0007468868398,0.0,0.0,0.013579760724616034
train_06192,297.8496696571901,0.06656688039806631,7.884,0.008004098098226293
train_04505,479.99999999999994,0.0,1.202,0.005667520573099681
train_07731,278.76768706789306,0.0,0.0,0.004532095164934273
train_05976,200.50246612051546,0.0,1.129,0.005290879317688204
train_04759,898.7341897600436,0.0,3.431,0.010397020629768333
train_07271,720.0,0.0,0.0,0.0
train_02555,619.869028637186,0.0,0.0,0.0016253581883107489
train_00358,480.0,0.0,0.0,0.0
train_04464,774.8517099636871,0.0,0.0,0.005705108639531269
train_00822,143.99999999999997,0.0,3.362,0.0042745637807661725
train_03565,785.9467181843272,0.0,1.203,0.010893958210776303
train_06661,308.41871311983135,0.05151215483422262,0.0,0.004582909414212519
train_04183,360.0,0.0,0.0,0.0
train_05240,719.9999999999999,0.0,0.0,0.0
train_05246,445.0778042237696,0.0,0.0,0.005213886665745546
train_05621,333.06463815896075,0.0,1.688,0.004336692101365841
train_04354,720.0000000000001,0.0,0.0,0.0
train_00538,380.88393500804085,0.0,2.306,0.01875105474682951
train_02821,477.2756088019917,0.0,8.269,0.022272169624843862
train_03418,754.0272064513503,0.0,0.0,0.010182055146010671
train_03519,1080.0,0.0,0.0,0.0
train_06531,281.4659123446186,0.19604145480156263,2.8120000000000003,0.02070650598418023
train_01235,317.576435015911,0.11631623648503324,0.0,0.0035531047028893844
train_07209,741.5934783744709,0.0,1.605,0.004385368656016068
train_00472,412.2027462507598,0.0,2.339,0.01117524459816614
train_02041,360.0,0.0,0.0,0.0
train_07296,376.4189572092417,0.03334409484786767,0.0,0.00532949609614411
train_05667,273.28318680294507,0.0,0.0,0.0038833141756500667
train_01921,480.00000000000006,0.0,0.0,0.0
train_04644,674.9485061033384,0.0,0.0,0.003867359869437931
train_00083,312.5588867114347,0.0,0.0,0.004832820651609208
train_04477,342.2995247472893,0.0,0.0,0.00256754570873248
train_02416,641.0455022784859,0.0,0.0,0.006422793208538461
train_00808,1080.0,0.0,0.0,0.0
train_02677,444.4749076171177,0.0,2.203,0.015065308110659708
train_01742,479.99999999999994,0.0,1.418,0.0
train_00789,479.99999999999994,0.0,0.0,0.0
train_04615,365.1824980406614,0.19133154449590675,5.209,0.01533728217224995
train_05494,1080.0000000000002,0.0,0.0,0.0
train_07546,1080.0,0.0,0.0,0.0
train_05492,360.00000000000006,0.0,4.576,0.015149219815179518
train_01395,632.9880782221938,0.0,1.537,0.006667902451254299
train_04044,720.0,0.0,1.182,0.006712760958582265
train_05037,312.2598802395209,0.052085828343313365,0.0,0.007018947649178957
train_01904,360.0,0.0,0.0,0.0
train_07776,754.8647491693335,0.0,0.0,0.013589633827316523
train_04369,720.0000000000001,0.10375728715452749,0.0,0.0
train_04330,720.0,0.10502355163426819,0.0,0.0
train_05585,720.0,0.0,0.882,0.0
train_06718,345.42848667104863,0.0,2.1189999999999998,0.01177856301531213
train_01765,360.0,0.0,0.0,0.0
train_00354,720.0,0.0,0.0,0.0
train_03555,1080.0,0.0,0.0,0.0
train_02289,185.5977268482094,0.0,0.0,0.0018867461741504453
train_03938,531.3204147171826,0.0,5.166,0.006507832176023845
train_06624,360.00000000000006,0.0,0.0,0.0
train_00517,278.64735774664155,0.0,1.54,0.006209367451737692
train_01799,360.0000000000001,0.0,0.0,0.0
train_03153,377.77273571637085,0.0,4.865,0.011177405545334439
train_04429,479.99999999999994,0.0,0.0,0.0
train_04137,631.9883608147428,0.0,7.964,0.03280247986747798
train_02876,609.7162138323225,0.0,1.532,0.004822980537665871
train_01627,719.9999999999999,0.0,0.0,0.0
train_00882,1080.0,0.0,0.0,0.0
train_06567,480.0000000000001,0.0,1.366,0.0
train_03220,551.3757347506247,0.014013938263348702,0.0,0.007139580585338513
train_06575,430.9957146458281,0.0,1.576,0.02250528874285457
train_03868,1080.0,0.0,1.032,0.0
train_07746,352.0363414668329,0.11468830149542404,4.563,0.009984424298094973
train_02226,1080.0000000000002,0.0,0.0,0.0
train_00878,321.4456014179699,0.06499696097307094,8.294,0.007912847893303158
train_02373,235.55563150429774,0.006841082953114944,5.942,0.008677015453764524
train_06731,1080.0000000000002,0.0,0.0,0.0
train_01682,720.0,0.0,0.0,0.0
train_07004,720.0,0.0,0.0,0.0
train_04631,362.4967675200414,0.0,6.294,0.016729681801452137
train_07337,480.0,0.0,0.0,0.0
train_00033,719.9999999999999,0.0,0.0,0.0
train_04524,501.95123429968777,0.0,2.319,0.02069450767766235
train_03545,325.3071738593458,0.0,3.941,0.02177795200139379
train_04782,912.4623546609776,0.0,2.915,0.003669536244009482
train_04783,355.06792721051215,0.12292399205765123,4.6129999999999995,0.012086140339427166
train_06459,684.6489930455385,0.0,7.9,0.004159292587516715
train_02449,342.32176054439947,0.0,0.0,0.004607307650664719
train_05176,719.9999999999998,0.0,0.0,0.0
train_00293,412.3895648190086,0.02470138465890258,0.0,0.005337992807944357
train_06880,1079.9999999999998,0.0,3.459,0.0
train_03492,609.9129865167313,0.0,0.0,0.010917626507997161
train_07152,582.8727135107857,0.0,5.012,0.017560341724249955
train_03440,440.8093932092004,0.05700328587075575,0.0,0.004645998169476721
train_05387,1080.0,0.0,1.32,0.0
train_02477,335.3013991252791,0.09217674212858255,5.015,0.0047529797222041785
train_06978,533.2893219409434,0.00661195995920062,1.595,0.01040496108544554
train_01616,719.9999999999999,0.0,0.0,0.0
train_05122,361.0418252026195,0.022959306355111102,0.0,0.005790740027621829
train_03973,483.8569222463559,0.009466534419766727,9.093,0.013450170480910845
train_04351,438.3494289451329,0.0,3.795,0.008174164191711398
train_02080,403.11256241178086,0.02200265447574104,4.131,0.005778609897603033
